time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-30T15:58:50.050Z,31.1216,-103.2815,5,3.4,ml,,51,0.204,0.86,us,us60007k4d,2020-04-18T22:09:57.040Z,"39km SSE of Pecos, Texas",earthquake,0.9,1.9,0.039,87,reviewed,us,us
2020-01-30T06:58:52.710Z,35.0556667,-118.3195,1.93,2.84,ml,61,35,0.06739,0.17,ci,ci39286528,2020-06-24T20:27:30.134Z,"13km W of Mojave, CA",earthquake,0.13,0.39,0.171,119,reviewed,ci,ci
2020-01-30T00:04:15.123Z,31.1188,-103.2393,2.57,2.8,mb_lg,,52,0.012,0.38,us,us60007jn0,2020-04-18T22:09:54.040Z,"41km SE of Pecos, Texas",earthquake,2.3,6.7,0.076,56,reviewed,us,us
2020-01-29T23:19:35.733Z,38.3889,-96.9189,5,3.1,mb_lg,,61,0.751,0.39,us,us60007jly,2020-04-18T22:09:54.040Z,"9km ENE of Marion, Kansas",earthquake,3.9,2,0.048,116,reviewed,us,us
2020-01-29T21:03:30.097Z,43.7996,-105.3171,0,3.2,ml,,39,0.979,0.4,us,us60007jh7,2020-04-18T22:09:54.040Z,"Wyoming",mining explosion,3.7,1.7,0.048,68,reviewed,us,us
2020-01-29T20:41:14.875Z,43.5531,-105.2129,0,3.3,ml,,83,1.023,1.24,us,us60007jg5,2020-04-18T22:09:53.040Z,"Wyoming",mining explosion,7.9,2,0.044,68,reviewed,us,us
2020-01-29T18:54:40.760Z,31.8003333,-116.2226667,18.04,3.4,ml,24,144,0.3101,0.28,ci,ci39286080,2020-04-18T22:09:53.040Z,"34km ENE of Maneadero, B.C., MX",earthquake,0.39,1.01,0.157,72,reviewed,ci,ci
2020-01-29T18:31:53.815Z,47.5462,-92.5648,0,3,mb_lg,,82,0.825,0.71,us,us60007jbk,2020-04-18T22:09:53.040Z,"Minnesota",mining explosion,1.6,1.9,0.096,28,reviewed,us,us
2020-01-29T17:33:47.010Z,34,-116.4468333,9.59,2.55,ml,76,39,0.0671,0.14,ci,ci39286000,2020-04-18T22:09:53.040Z,"7km NE of Desert Hot Springs, CA",earthquake,0.12,0.26,0.139,109,reviewed,ci,ci
2020-01-29T15:03:26.934Z,47.5524,-113.92,27.04,2.7,ml,,76,0.312,0.7,us,us60007jav,2020-04-18T22:09:53.040Z,"13km E of Ronan, Montana",earthquake,3.2,8.8,0.069,28,reviewed,us,us
2020-01-29T12:56:21.840Z,35.4358333,-119.0083333,17.99,3.19,ml,44,37,0.1018,0.23,ci,ci39285816,2020-05-27T21:26:17.804Z,"2km NNE of Oildale, CA",earthquake,0.21,0.59,0.14,261,reviewed,ci,ci
2020-01-29T12:30:50.220Z,39.2676667,-123.222,6.4,3.47,mw,61,46,0.04165,0.09,nc,nc73333256,2020-08-27T09:42:31.895Z,"2km W of Redwood Valley, CA",earthquake,0.11,0.32,,6,reviewed,nc,nc
2020-01-29T10:05:33.050Z,32.6358333,-115.7496667,11.34,2.8,ml,53,71,0.02381,0.27,ci,ci39285720,2020-04-18T22:09:52.040Z,"17km WNW of Progreso, B.C., MX",earthquake,0.31,0.55,0.164,84,reviewed,ci,ci
2020-01-29T08:57:21.899Z,31.6583,-104.3209,5,2.9,ml,,67,0.368,0.32,us,us60007iy0,2020-04-18T22:09:52.040Z,"68km W of Mentone, Texas",earthquake,1.1,1.9,0.051,50,reviewed,us,us
2020-01-29T05:45:23.635Z,38.3997,-96.8942,5,2.8,mb_lg,,96,0.734,0.33,us,us60007itu,2020-04-18T22:09:51.040Z,"12km ENE of Marion, Kansas",earthquake,1.8,2,0.051,102,reviewed,us,us
2020-01-28T14:22:51.170Z,35.9073333,-117.7343333,6.76,2.52,ml,27,53,0.07926,0.16,ci,ci39284936,2020-04-11T18:21:11.040Z,"16km ESE of Little Lake, CA",earthquake,0.23,0.53,0.226,25,automatic,ci,ci
2020-01-28T01:36:50.750Z,35.1385,-95.37866667,6.72,2.55,ml,34,210,0.09718092979,0.2,ok,ok2020bxlu,2020-04-11T18:21:00.040Z,"3km NNE of Quinton, Oklahoma",earthquake,,0.5,0.17,12,reviewed,ok,ok
2020-01-27T19:27:19.874Z,44.0428,-105.4648,0,3.1,ml,,96,1.032,0.98,us,us70007k27,2020-04-11T18:21:28.040Z,"Wyoming",mining explosion,5.9,1.8,0.052,48,reviewed,us,us
2020-01-27T11:41:12.610Z,37.7168333,-120.076,28.88,2.52,md,8,109,0.07278,0.11,nc,nc73332411,2020-04-11T15:04:09.040Z,"18km SE of Groveland-Big Oak Flat, CA",earthquake,0.8,0.84,0.215,28,reviewed,nc,nc
2020-01-27T05:25:22.800Z,34.9955,-116.9406667,4.5,3.09,ml,37,56,0.1285,0.12,ci,ci39283296,2020-04-11T18:20:54.040Z,"13km NE of Barstow, CA",earthquake,0.12,0.59,0.149,145,reviewed,ci,ci
2020-01-27T03:20:24.550Z,35.5588333,-120.814,5.17,2.86,md,56,99,0.0749,0.07,nc,nc73332241,2020-04-11T18:20:54.040Z,"10km W of Templeton, CA",earthquake,0.17,0.52,0.152,52,reviewed,nc,nc
2020-01-26T21:00:08.357Z,43.7371,-105.3728,0,3.1,ml,,79,1.039,0.61,us,us60007gpp,2020-04-11T18:21:28.040Z,"Wyoming",mining explosion,5.4,1.8,0.066,30,reviewed,us,us
2020-01-26T20:49:49.057Z,37.4464,-115.5126,14.3,2.7,ml,31,59.8,0.272,0.1843,nn,nn00715958,2020-04-11T18:20:53.040Z,"34km WNW of Alamo, Nevada",earthquake,,3.3,0.31,9,reviewed,nn,nn
2020-01-26T13:33:54.786Z,35.3822,-105.9428,5.74,2.9,ml,,56,0.605,0.25,us,us60007ghh,2020-04-11T18:20:52.040Z,"16km S of Eldorado at Santa Fe, New Mexico",earthquake,3.4,3.9,0.053,68,reviewed,us,us
2020-01-25T21:57:37.507Z,46.2547,-111.3709,5,2.5,ml,,95,0.154,0.37,us,us60007g2d,2020-04-11T18:20:50.040Z,"13km ESE of Townsend, Montana",earthquake,1.6,1.9,0.062,34,reviewed,us,us
2020-01-25T18:25:26.309Z,35.99283333,-96.79783333,7,2.7,ml,81,73,0,0.2,ok,ok2020btgo,2020-04-11T18:20:50.040Z,"2km W of Cushing, Oklahoma",earthquake,,0.3,0.24,30,reviewed,ok,ok
2020-01-25T17:33:00.487Z,37.4321,-115.5089,3,2.8,ml,38,68.7,0.284,0.1683,nn,nn00715882,2020-04-11T18:20:49.040Z,"34km WNW of Alamo, Nevada",earthquake,,2.7,0.25,21,reviewed,nn,nn
2020-01-25T17:22:36.166Z,49.2689,-121.8245,5,2.5,ml,,67,0.289,0.42,us,us60007ft6,2020-04-11T18:20:49.040Z,"5km NW of Agassiz, Canada",earthquake,1.6,1.9,0.057,40,reviewed,us,us
2020-01-25T16:42:16.690Z,36.5063333,-120.7976667,11.58,2.65,md,95,64,0.1565,0.12,nc,nc73331726,2020-04-11T18:20:49.040Z,"15km NW of New Idria, CA",earthquake,0.15,0.31,0.208,86,reviewed,nc,nc
2020-01-25T11:37:07.672Z,31.6404,-104.3174,5,3.1,ml,,67,0.134,0.46,us,us60007fnn,2020-04-11T18:20:49.040Z,"68km W of Mentone, Texas",earthquake,1.2,1.6,0.064,66,reviewed,us,us
2020-01-25T10:31:39.110Z,35.007,-118.8748333,12.67,2.63,ml,61,26,0.09976,0.26,ci,ci39281688,2020-04-11T18:20:48.040Z,"9km NE of Grapevine, CA",earthquake,0.21,0.54,0.147,79,reviewed,ci,ci
2020-01-25T07:11:34.640Z,35.0951667,-116.9691667,2.9,2.64,ml,32,53,0.2205,0.13,ci,ci39281600,2020-04-11T18:21:03.040Z,"22km NNE of Barstow, CA",earthquake,0.13,0.67,0.141,114,reviewed,ci,ci
2020-01-25T03:09:43.600Z,35.0946667,-116.9678333,3.29,3.03,ml,36,53,0.2201,0.12,ci,ci39281456,2020-04-11T18:20:47.040Z,"22km NNE of Barstow, CA",earthquake,0.13,0.58,0.146,137,reviewed,ci,ci
2020-01-25T03:03:34.920Z,35.0975,-116.9696667,3.07,4.62,mw,46,33,0.2228,0.14,ci,ci39281440,2020-07-23T21:33:16.349Z,"23km NNE of Barstow, CA",earthquake,0.14,0.66,,6,reviewed,ci,ci
2020-01-24T23:24:43.840Z,38.841,-122.8213333,2.46,2.74,md,75,42,0.01131,0.04,nc,nc73331351,2020-04-11T18:20:46.040Z,"9km WNW of Cobb, CA",earthquake,0.12,0.18,0.225,66,reviewed,nc,nc
2020-01-24T21:00:48.637Z,43.7166,-105.2712,0,3.3,ml,,29,0.98,0.59,us,us60007f2h,2020-04-11T18:21:28.040Z,"Wyoming",mining explosion,4.2,1.7,0.041,78,reviewed,us,us
2020-01-24T19:00:44.298Z,43.77,-105.3787,0,3.3,ml,,35,1.031,1.08,us,us60007eyf,2020-04-11T18:21:27.040Z,"Wyoming",mining explosion,3,1.8,0.045,66,reviewed,us,us
2020-01-24T18:22:55.265Z,47.5171,-92.6489,0,3.1,mb_lg,,79,0.889,1.21,us,us60007exd,2020-04-11T18:21:27.040Z,"Minnesota",mining explosion,2.3,2,0.124,17,reviewed,us,us
2020-01-24T14:41:28.810Z,41.7945,-112.3606667,7.15,3.07,ml,33,74,0.1423,0.16,uu,uu60357702,2020-04-11T18:20:44.040Z,"18km WNW of Garland, Utah",earthquake,0.28,0.52,0.175,18,reviewed,uu,uu
2020-01-24T07:20:24.850Z,31.1677,-103.1669,5,2.6,ml,,50,0.281,0.72,us,us60007ei9,2020-04-11T18:20:43.040Z,"40km NW of Fort Stockton, Texas",earthquake,1.2,1.8,0.097,14,reviewed,us,us
2020-01-24T03:14:31.306Z,31.653,-104.3131,5,3,ml,,59,0.121,0.29,us,us60007edu,2020-04-11T18:20:42.040Z,"67km W of Mentone, Texas",earthquake,1.8,1.9,0.071,66,reviewed,us,us
2020-01-24T02:15:18.323Z,47.0114,-112.7581,10,2.5,ml,,117,0.089,0.54,us,us60007eqc,2020-04-11T18:20:44.040Z,"8km NW of Lincoln, Montana",earthquake,1.8,1.8,0.081,20,reviewed,us,us
2020-01-23T22:14:04.360Z,49.3861666666667,-120.528,-0.37,2.62,ml,10,184,,0.37,uw,uw61568197,2020-01-29T22:28:02.070Z,"8km S of Princeton, Canada",explosion,1.6,31.61,0.212357824887653,5,reviewed,uw,uw
2020-01-23T19:50:55.113Z,43.6466,-105.1759,0,3.4,ml,,78,0.951,0.69,us,us60007e2f,2020-04-11T18:21:27.040Z,"Wyoming",mining explosion,5.5,1.5,0.042,76,reviewed,us,us
2020-01-23T11:41:33.446Z,31.6566,-104.3228,5,2.9,ml,,67,0.118,0.32,us,us60007dsn,2020-04-11T18:20:40.040Z,"68km W of Mentone, Texas",earthquake,1.1,1.7,0.05,52,reviewed,us,us
2020-01-22T23:33:14.675Z,43.7957,-105.3357,0,3.3,ml,,68,0.993,0.27,us,us60007dbu,2020-04-11T18:21:27.040Z,"Wyoming",mining explosion,6.7,1.8,0.051,58,reviewed,us,us
2020-01-22T23:24:10.150Z,33.2091667,-115.995,8.24,2.63,ml,82,29,0.07116,0.2,ci,ci39278752,2020-04-11T18:20:42.040Z,"11km SSW of Salton City, CA",earthquake,0.14,0.71,0.138,89,reviewed,ci,ci
2020-01-22T22:04:59.970Z,31.535,-115.5111667,5.4,2.63,ml,8,108,0.2736,0.28,ci,ci37433181,2020-04-11T18:20:42.040Z,"84km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.54,31.61,0.111,2,reviewed,ci,ci
2020-01-22T22:04:05.540Z,31.5276667,-115.5045,5.52,3.03,ml,13,111,0.2748,0.3,ci,ci39278656,2020-04-11T18:20:42.040Z,"84km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.35,31.61,0.179,79,reviewed,ci,ci
2020-01-22T21:23:39.640Z,29.0723,-97.851,6.87,2.6,mb_lg,,84,0.147,0.7,us,us60007d82,2020-04-11T18:20:39.040Z,"21km NNE of Karnes City, Texas",earthquake,1.5,4.5,0.128,18,reviewed,us,us
2020-01-22T12:02:14.680Z,36.5448333,-121.1378333,8.79,2.73,md,68,69,0.04675,0.11,nc,nc73330441,2020-04-11T18:20:38.040Z,"2km NNE of Pinnacles, CA",earthquake,0.13,0.25,0.183,90,reviewed,nc,nc
2020-01-22T08:52:56.340Z,32.413,-115.2503333,23.2,3,ml,41,69,0.04669,0.31,ci,ci39277800,2020-04-11T18:20:37.040Z,"8km NW of Delta, B.C., MX",earthquake,0.54,1.19,0.191,54,reviewed,ci,ci
2020-01-22T07:41:10.790Z,34.3005,-118.4855,7.72,3.6,ml,193,20,0.0192,0.25,ci,ci39277736,2020-09-19T20:17:11.082Z,"4km NNE of Granada Hills, CA",earthquake,0.12,0.39,0.149,331,reviewed,ci,ci
2020-01-21T21:01:29.582Z,43.8172,-105.3285,0,3.3,ml,,84,0.981,0.49,us,us60007ccn,2020-04-08T19:40:24.040Z,"Wyoming",mining explosion,7.4,1.5,0.051,58,reviewed,us,us
2020-01-21T20:08:03.300Z,35.8011667,-117.6078333,10.69,2.68,ml,42,31,0.01679,0.15,ci,ci39277104,2020-04-08T19:39:49.040Z,"19km WNW of Searles Valley, CA",earthquake,0.14,0.27,0.146,104,reviewed,ci,ci
2020-01-21T19:19:02.730Z,36.91983333,-99.87416667,6.96,2.75,ml,35,205,0.02789452614,0.22,ok,ok2020bmah,2020-04-08T19:39:49.040Z,"23km N of Laverne, Oklahoma",earthquake,,1,0.2,9,reviewed,ok,ok
2020-01-21T18:16:09.730Z,40.5586667,-124.1245,22.74,2.61,md,30,40,0.03739,0.1,nc,nc73330171,2020-04-08T19:39:49.040Z,"3km WNW of Hydesville, CA",earthquake,0.3,0.37,0.19,27,reviewed,nc,nc
2020-01-21T09:13:52.230Z,37.3165,-119.5335,40.27,2.83,md,30,117,0.1714,0.07,nc,nc73330091,2020-04-08T19:39:50.040Z,"10km N of North Fork, CA",earthquake,0.53,1.1,0.172,40,reviewed,nc,nc
2020-01-21T03:00:10.650Z,35.618,-117.4316667,10.58,2.79,ml,40,51,0.05299,0.12,ci,ci39276616,2020-04-08T19:39:46.040Z,"17km S of Searles Valley, CA",earthquake,0.13,0.25,0.15,111,reviewed,ci,ci
2020-01-21T02:29:02.116Z,31.6586,-104.3334,5,2.7,ml,,69,0.118,0.53,us,us60007btp,2020-04-08T19:39:46.040Z,"69km W of Mentone, Texas",earthquake,1.3,1.7,0.069,68,reviewed,us,us
2020-01-21T02:08:19.130Z,35.6183333,-117.4328333,10.47,3.07,ml,66,28,0.05222,0.17,ci,ci39276560,2020-04-08T19:39:46.040Z,"17km S of Searles Valley, CA",earthquake,0.12,0.24,0.156,246,reviewed,ci,ci
2020-01-20T22:27:29.870Z,49.3871666666667,-120.516666666667,1.73,2.51,ml,10,185,,0.28,uw,uw61567292,2020-01-21T20:37:51.620Z,"7km S of Princeton, Canada",explosion,5.48,8.73,0.111514982116784,6,reviewed,uw,uw
2020-01-20T21:12:56.483Z,42.7241,-111.7983,5,3.7,mwr,,72,0.349,0.48,us,us60007bld,2021-01-03T05:51:14.644Z,"17km WNW of Soda Springs, Idaho",earthquake,1,1.9,,28,reviewed,us,slm
2020-01-20T21:11:40.154Z,42.7068,-111.769,5,2.6,ml,,70,0.344,0.5,us,us60007c5r,2020-04-08T19:39:48.040Z,"14km WNW of Soda Springs, Idaho",earthquake,1.4,1.9,0.055,44,reviewed,us,us
2020-01-20T19:12:11.260Z,36.4305,-84.0268333,34.84,3.8,mb,36,32,0.1218,0.18,se,se60300191,2021-01-02T14:21:13.594Z,"3km ENE of Fincastle, Tennessee",earthquake,0.27,0.37,,6,reviewed,se,se
2020-01-20T16:59:01.454Z,31.6477,-104.3179,5,3.2,ml,,67,0.126,0.45,us,us60007beh,2020-04-08T19:39:44.040Z,"68km W of Mentone, Texas",earthquake,1.3,1.7,0.06,68,reviewed,us,us
2020-01-20T16:18:38.820Z,36.9631667,-112.896,17.5,2.61,ml,12,80,0.07972,0.11,uu,uu60357387,2020-04-08T19:39:44.040Z,"7km ESE of Colorado City, Arizona",earthquake,0.39,0.92,0.277,5,reviewed,uu,uu
2020-01-20T09:27:14.790Z,35.589,-117.3961667,9.28,2.52,ml,31,41,0.06892,0.14,ci,ci39276056,2020-04-08T19:39:43.040Z,"20km S of Trona, CA",earthquake,0.22,0.43,0.148,25,automatic,ci,ci
2020-01-19T19:08:42.322Z,38.0246,-97.973,5,4.5,mwr,,89,0.026,0.29,us,us60007att,2020-12-08T17:01:31.990Z,"2km W of South Hutchinson, Kansas",earthquake,1.9,1.6,0.037,71,reviewed,us,us
2020-01-19T10:19:24.070Z,36.4308333,-84.0281667,33.89,2.75,md,21,50,0.1207,0.19,se,se60300001,2020-04-19T14:56:49.821Z,"3km ENE of Fincastle, Tennessee",earthquake,0.37,0.63,0.15,15,reviewed,se,se
2020-01-18T23:11:47.509Z,34.96233333,-97.7105,7.29,2.95,ml,21,63,0.1034796938,0.22,ok,ok2020bgvm,2020-04-08T19:39:37.040Z,"16km NNW of Lindsay, Oklahoma",earthquake,,0.9,0.3,13,reviewed,ok,ok
2020-01-18T20:02:25.336Z,43.668,-105.2639,0,3.3,ml,,59,0.996,0.72,us,us60007a7c,2020-04-08T19:40:23.040Z,"Wyoming",mining explosion,3.1,1.8,0.06,42,reviewed,us,us
2020-01-18T19:21:56.983Z,38.6796,-117.2261,12.6,2.6,ml,7,60.11,0.158,0.143,nn,nn00715463,2020-04-08T19:39:36.040Z,"64km ESE of Gabbs, Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2020-01-18T17:15:13.240Z,35.0025,-118.8745,14.1,2.6,ml,51,24,0.09613,0.24,ci,ci39274856,2020-04-08T19:39:51.040Z,"8km NE of Grapevine, CA",earthquake,0.21,0.45,0.137,88,reviewed,ci,ci
2020-01-18T13:05:51.930Z,38.2978333,-112.877,10.02,2.75,ml,21,64,0.1612,0.2,uu,uu60357147,2020-04-08T19:39:35.040Z,"13km SE of Milford, Utah",earthquake,0.41,0.87,0.345,2,reviewed,uu,uu
2020-01-17T21:53:01.995Z,45.77,-106.603,0,2.8,ml,,101,0.955,1.19,us,us60007j92,2020-04-08T19:40:24.040Z,"eastern Montana",mining explosion,4.7,1.8,0.059,38,reviewed,us,us
2020-01-17T21:07:56.581Z,43.7563,-105.2069,0,3.7,ml,,80,0.921,0.85,us,us600079h4,2020-04-08T19:40:23.040Z,"Wyoming",mining explosion,4.5,1.7,0.043,72,reviewed,us,us
2020-01-17T13:47:46.380Z,40.1411667,-123.8435,22.98,3.1,ml,30,61,0.04987,0.16,nc,nc73328466,2020-04-08T19:40:18.040Z,"3km NW of Redway, CA",earthquake,0.32,0.31,0.366,47,reviewed,nc,nc
2020-01-17T13:06:21.480Z,35.6461667,-117.4836667,9.2,3.02,ml,43,52,0.04702,0.13,ci,ci39273704,2020-04-08T19:40:18.040Z,"15km SSW of Searles Valley, CA",earthquake,0.13,0.27,0.166,91,reviewed,ci,ci
2020-01-17T11:50:13.050Z,35.5973333,-117.5995,4.66,2.52,ml,47,41,0.03494,0.15,ci,ci39273664,2020-04-08T19:40:23.040Z,"7km ESE of Ridgecrest, CA",earthquake,0.13,0.28,0.135,134,reviewed,ci,ci
2020-01-17T03:24:38.142Z,39.6359,-99.2433,5,2.8,mb_lg,,69,0.906,0.6,us,us700071g4,2020-04-08T19:40:16.040Z,"15km SSE of Phillipsburg, Kansas",earthquake,3.7,1.2,0.057,81,reviewed,us,us
2020-01-17T02:31:11.730Z,38.2993333,-112.8641667,11.77,3.93,ml,24,64,0.1592,0.21,uu,uu60356907,2020-10-03T14:00:39.655Z,"12km SE of Milford, Utah",earthquake,0.38,0.52,0.15,24,reviewed,uu,uu
2020-01-16T16:56:39.140Z,40.359,-123.9668333,27.37,2.85,ml,23,55,0.08018,0.15,nc,nc73328141,2020-04-08T19:40:13.040Z,"20km SE of Rio Dell, CA",earthquake,0.4,0.81,0.246,13,reviewed,nc,nc
2020-01-16T16:14:49.060Z,32.3848333,-115.1516667,21.16,2.97,ml,27,143,0.1038,0.29,ci,ci39272488,2020-04-08T19:40:13.040Z,"5km NE of Delta, B.C., MX",earthquake,0.56,1.06,0.207,27,reviewed,ci,ci
2020-01-16T10:08:17.660Z,35.6678333,-117.5256667,7.75,2.5,ml,47,51,0.05779,0.15,ci,ci39272200,2020-04-08T19:40:23.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.14,0.4,0.173,136,reviewed,ci,ci
2020-01-16T01:55:54.729Z,34.97033333,-97.69533333,6.6,2.57,ml,79,34,0.09628110636,0.27,ok,ok2020bboj,2020-04-08T19:40:11.040Z,"16km NW of Lindsay, Oklahoma",earthquake,,0.6,0.21,25,reviewed,ok,ok
2020-01-16T00:38:48.050Z,37.4348333,-118.6985,10.72,2.61,md,31,107,0.1351,0.04,nc,nc73328011,2020-04-08T19:40:11.040Z,"9km WNW of Round Valley, CA",earthquake,0.29,1.41,0.292,37,reviewed,nc,nc
2020-01-15T23:41:56.781Z,39.6417,-99.2473,5,2.7,mb_lg,,53,0.91,0.55,us,us700070le,2020-04-08T19:40:11.040Z,"14km SSE of Phillipsburg, Kansas",earthquake,4.5,2,0.061,71,reviewed,us,us
2020-01-15T19:38:43.600Z,36.0621667,-89.4043333,11.56,2.53,md,51,71,0.03552,0.1,nm,nm60299691,2020-04-08T19:40:11.040Z,"2km NNW of Dyersburg, Tennessee",earthquake,0.16,0.34,0.118,36,reviewed,nm,nm
2020-01-15T18:22:35.103Z,47.6193,-92.5673,0,2.9,mb_lg,,83,0.793,0.72,us,us700070d7,2020-04-08T19:40:24.040Z,"Minnesota",mining explosion,3.6,2,0.102,25,reviewed,us,us
2020-01-15T12:16:30.970Z,33.8508333,-117.6575,7.38,2.89,ml,131,17,0.04676,0.18,ci,ci39036911,2020-04-08T19:40:10.040Z,"9km WSW of Corona, CA",earthquake,0.09,0.26,0.152,179,reviewed,ci,ci
2020-01-15T08:49:20.490Z,32.3496667,-115.358,11.49,2.67,ml,30,118,0.08282,0.25,ci,ci39036791,2020-04-08T19:40:09.040Z,"16km W of Delta, B.C., MX",earthquake,0.38,0.77,0.158,60,reviewed,ci,ci
2020-01-15T07:00:37.860Z,37.9423333,-122.3133333,6.7,2.62,md,112,23,0.01385,0.08,nc,nc73327671,2020-04-08T19:40:08.040Z,"0km S of East Richmond Heights, CA",earthquake,0.09,0.13,0.166,117,reviewed,nc,nc
2020-01-15T05:02:41.610Z,35.5806667,-117.4146667,6.13,2.5,ml,43,36,0.03918,0.16,ci,ci39036639,2020-04-08T19:40:23.040Z,"21km S of Trona, CA",earthquake,0.15,0.31,0.144,78,reviewed,ci,ci
2020-01-15T02:05:45.729Z,35.10133333,-97.7755,7.91,2.6,ml,79,34,0.09088216582,0.4,ok,ok2020azte,2020-04-08T19:40:08.040Z,"12km WSW of Blanchard, Oklahoma",earthquake,,0.9,0.15,27,reviewed,ok,ok
2020-01-14T21:01:15.330Z,38.8013333,-122.769,1.57,2.82,md,77,45,0.01688,0.06,nc,nc73327526,2020-04-02T21:28:34.040Z,"3km NNW of The Geysers, CA",earthquake,0.1,0.18,0.192,50,reviewed,nc,nc
2020-01-14T13:28:29.260Z,40.3033333,-124.5243333,19.81,2.95,ml,20,264,0.1398,0.09,nc,nc73327436,2020-04-02T21:28:31.040Z,"20km W of Petrolia, CA",earthquake,0.82,0.35,0.237,7,reviewed,nc,nc
2020-01-14T11:01:52.710Z,36.4911667,-89.5281667,8.16,2.51,md,44,38,0.04902,0.09,nm,nm60299571,2020-04-02T21:28:31.040Z,"11km S of New Madrid, Missouri",earthquake,0.15,0.4,0.139,41,reviewed,nm,nm
2020-01-14T10:43:34.212Z,37.431,-115.5062,0,2.8,ml,6,60.24,0.287,0.2785,nn,nn00715305,2020-04-02T21:28:31.040Z,"33km WNW of Alamo, Nevada",earthquake,,0,0.51,5,reviewed,nn,nn
2020-01-13T23:44:30.341Z,43.724,-105.2355,0,3.3,ml,,78,0.953,0.7,us,us70006zg1,2020-04-02T21:28:28.040Z,"Wyoming",mining explosion,4.2,1.7,0.045,64,reviewed,us,us
2020-01-13T23:04:30.948Z,44.2949,-105.6757,0,3,ml,,107,1.192,0.35,us,us60007evt,2020-04-02T21:27:39.040Z,"Wyoming",mining explosion,3.8,1.1,0.064,32,reviewed,us,us
2020-01-13T10:58:20.600Z,36.8761667,-121.61,6.72,3.21,ml,83,21,0.02346,0.1,nc,nc73326936,2020-04-02T21:28:24.040Z,"3km ESE of Aromas, CA",earthquake,0.13,0.3,0.23,64,reviewed,nc,nc
2020-01-13T10:37:59.295Z,44.993,-73.9659,6.41,3.4,mb_lg,,71,0.562,0.28,us,us70006z44,2020-04-02T21:28:24.040Z,"15km S of Ormstown, Canada",earthquake,1.4,3.4,0.062,67,reviewed,us,us
2020-01-13T01:01:01.180Z,35.4696667,-119.3333333,25.76,2.66,ml,40,62,0.1391,0.24,ci,ci39033951,2020-04-02T21:28:22.040Z,"6km WSW of Shafter, CA",earthquake,0.27,0.64,0.192,73,reviewed,ci,ci
2020-01-12T16:58:15.495Z,25.4678,-109.7957,10,4.2,mb,,112,0.695,1.15,us,us70006ytm,2020-04-02T21:28:21.040Z,"74km SW of Higuera de Zaragoza, Mexico",earthquake,3.4,1.9,0.096,30,reviewed,us,us
2020-01-12T16:48:47.400Z,35.0466667,-119.04,7.32,2.92,ml,62,23,0.1493,0.27,ci,ci39033511,2020-04-02T21:28:20.040Z,"15km NW of Grapevine, CA",earthquake,0.22,1.15,0.148,125,reviewed,ci,ci
2020-01-12T10:21:20.872Z,47.2735,-113.2671,10,2.7,ml,,78,0.359,0.8,us,us70006yt6,2020-04-02T21:28:20.040Z,"19km ENE of Seeley Lake, Montana",earthquake,1.9,2,0.057,40,reviewed,us,us
2020-01-12T08:09:53.750Z,34.3855,-117.6155,6.96,2.87,ml,129,20,0.05199,0.22,ci,ci39033159,2020-04-02T21:28:19.040Z,"3km NNE of Wrightwood, CA",earthquake,0.12,0.51,0.177,200,reviewed,ci,ci
2020-01-12T05:21:02.820Z,32.3661667,-115.2131667,27.69,3.98,mw,34,108,0.09415,0.31,ci,ci39033039,2020-04-02T21:28:19.040Z,"2km WNW of Delta, B.C., MX",earthquake,0.63,0.45,,4,reviewed,ci,ci
2020-01-12T04:23:57.130Z,41.0996667,-123.3446667,38.11,2.9,ml,41,64,0.3698,0.15,nc,nc73326546,2020-04-02T21:28:18.040Z,"30km NE of Willow Creek, CA",earthquake,0.28,0.34,0.229,26,reviewed,nc,nc
2020-01-11T19:46:09.838Z,31.9759,-102.3305,4.36,2.5,mb_lg,,42,0.07,0.42,us,us70006yi5,2020-04-02T21:28:17.040Z,"6km SE of Gardendale, Texas",earthquake,0.7,4.4,0.136,14,reviewed,us,us
2020-01-11T13:00:56.700Z,35.54016667,-96.18366667,0,2.82,ml,25,126,0.2663477335,2.88,ok,ok2020atgo,2020-01-13T15:43:48.817Z,"13km WNW of Wilson, Oklahoma",other event,,15.1,,18,reviewed,ok,ok
2020-01-11T09:31:24.180Z,41.1096667,-123.6196667,30.81,2.91,md,42,57,0.2106,0.16,nc,nc73326331,2020-04-02T21:28:15.040Z,"11km SE of Weitchpec, CA",earthquake,0.29,0.53,0.199,32,reviewed,nc,nc
2020-01-11T05:45:28.210Z,35.9088333,-117.697,1.84,2.82,ml,31,41,0.05433,0.21,ci,ci39032247,2020-04-02T21:28:14.040Z,"19km E of Little Lake, CA",earthquake,0.23,0.4,0.127,25,automatic,ci,ci
